State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,Glenn,6,21,6/4/2017,14,Good,PM10,06-021-0003,1
California,Glenn,6,21,6/5/2017,64,Moderate,Ozone,06-021-0003,1
California,Glenn,6,21,6/6/2017,74,Moderate,Ozone,06-021-0003,1
California,Glenn,6,21,6/7/2017,42,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/8/2017,32,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/9/2017,35,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/10/2017,34,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/11/2017,33,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/12/2017,34,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/13/2017,40,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/14/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/15/2017,34,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/16/2017,37,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/17/2017,33,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/18/2017,25,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/19/2017,42,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/20/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/21/2017,40,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/22/2017,43,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/23/2017,49,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/24/2017,48,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/25/2017,40,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/26/2017,37,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/27/2017,40,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/28/2017,41,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/29/2017,46,Good,Ozone,06-021-0003,1
California,Glenn,6,21,6/30/2017,47,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/1/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/2/2017,46,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/3/2017,46,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/4/2017,46,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/5/2017,33,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/6/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/7/2017,48,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/8/2017,46,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/9/2017,50,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/10/2017,47,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/11/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/12/2017,43,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/13/2017,47,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/14/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/15/2017,46,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/16/2017,35,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/17/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/18/2017,53,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,7/19/2017,50,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,7/20/2017,54,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,7/21/2017,43,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/22/2017,47,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/23/2017,50,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/24/2017,45,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/25/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/26/2017,46,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/27/2017,46,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/28/2017,51,Moderate,Ozone,06-021-0003,1
California,Glenn,6,21,7/29/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/30/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,7/31/2017,41,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/1/2017,46,Good,PM10,06-021-0003,1
California,Glenn,6,21,8/2/2017,58,Moderate,Ozone,06-021-0003,1
California,Glenn,6,21,8/3/2017,51,Moderate,Ozone,06-021-0003,1
California,Glenn,6,21,8/4/2017,43,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/5/2017,49,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/6/2017,38,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/7/2017,42,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/8/2017,45,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/9/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/10/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/11/2017,50,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/12/2017,47,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/13/2017,42,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/14/2017,30,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/15/2017,52,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,8/16/2017,50,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,8/17/2017,54,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,8/18/2017,50,Good,PM10,06-021-0003,1
California,Glenn,6,21,8/19/2017,58,Moderate,Ozone,06-021-0003,1
California,Glenn,6,21,8/20/2017,57,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,8/21/2017,50,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,8/22/2017,51,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,8/23/2017,59,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,8/24/2017,60,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,8/25/2017,48,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/26/2017,51,Moderate,Ozone,06-021-0003,1
California,Glenn,6,21,8/27/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/28/2017,45,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/29/2017,54,Moderate,Ozone,06-021-0003,1
California,Glenn,6,21,8/30/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,8/31/2017,150,Unhealthy for Sensitive Groups,PM2.5,06-021-0003,1
California,Glenn,6,21,9/1/2017,122,Unhealthy for Sensitive Groups,PM2.5,06-021-0003,1
California,Glenn,6,21,9/2/2017,103,Unhealthy for Sensitive Groups,PM2.5,06-021-0003,1
California,Glenn,6,21,9/3/2017,117,Unhealthy for Sensitive Groups,PM2.5,06-021-0003,1
California,Glenn,6,21,9/4/2017,92,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,9/5/2017,63,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,9/6/2017,55,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,9/7/2017,36,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,9/8/2017,48,Good,Ozone,06-021-0003,1
California,Glenn,6,21,9/9/2017,49,Good,Ozone,06-021-0003,1
California,Glenn,6,21,9/10/2017,53,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,9/11/2017,87,Moderate,Ozone,06-021-0003,1
California,Glenn,6,21,9/12/2017,50,Good,PM10,06-021-0003,1
California,Glenn,6,21,9/13/2017,45,Good,Ozone,06-021-0003,1
California,Glenn,6,21,9/14/2017,30,Good,Ozone,06-021-0003,1
California,Glenn,6,21,9/15/2017,67,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,9/16/2017,70,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,9/17/2017,66,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,9/18/2017,44,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,9/19/2017,63,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,9/20/2017,37,Good,PM10,06-021-0003,1
California,Glenn,6,21,9/21/2017,34,Good,Ozone,06-021-0003,1
California,Glenn,6,21,9/22/2017,37,Good,Ozone,06-021-0003,1
California,Glenn,6,21,9/23/2017,31,Good,Ozone,06-021-0003,1
California,Glenn,6,21,9/24/2017,35,Good,Ozone,06-021-0003,1
California,Glenn,6,21,9/25/2017,39,Good,Ozone,06-021-0003,1
California,Glenn,6,21,9/26/2017,36,Good,Ozone,06-021-0003,1
California,Glenn,6,21,9/27/2017,45,Good,PM10,06-021-0003,1
California,Glenn,6,21,9/28/2017,58,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,9/29/2017,58,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,9/30/2017,39,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/1/2017,77,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,10/2/2017,38,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/3/2017,35,Good,PM10,06-021-0003,1
California,Glenn,6,21,10/4/2017,51,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,10/5/2017,38,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/6/2017,57,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,10/7/2017,67,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,10/8/2017,113,Unhealthy for Sensitive Groups,PM10,06-021-0003,1
California,Glenn,6,21,10/9/2017,63,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,10/10/2017,115,Unhealthy for Sensitive Groups,PM2.5,06-021-0003,1
California,Glenn,6,21,10/11/2017,56,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,10/12/2017,47,Good,PM10,06-021-0003,1
California,Glenn,6,21,10/13/2017,37,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/14/2017,51,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,10/15/2017,43,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/16/2017,72,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,10/17/2017,80,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,10/18/2017,94,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,10/19/2017,51,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,10/20/2017,34,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/21/2017,33,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/22/2017,31,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/23/2017,33,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/24/2017,36,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/25/2017,39,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/26/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/27/2017,44,Good,PM10,06-021-0003,1
California,Glenn,6,21,10/28/2017,41,Good,PM10,06-021-0003,1
California,Glenn,6,21,10/29/2017,44,Good,Ozone,06-021-0003,1
California,Glenn,6,21,10/30/2017,51,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,10/31/2017,48,Good,PM10,06-021-0003,1
California,Glenn,6,21,11/1/2017,56,Moderate,PM10,06-021-0003,1
California,Glenn,6,21,11/2/2017,41,Good,PM10,06-021-0003,1
California,Glenn,6,21,11/3/2017,27,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/4/2017,30,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/5/2017,30,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/6/2017,32,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/7/2017,34,Good,PM10,06-021-0003,1
California,Glenn,6,21,11/8/2017,31,Good,PM10,06-021-0003,1
California,Glenn,6,21,11/9/2017,34,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/10/2017,29,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/11/2017,27,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,11/12/2017,28,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,11/13/2017,29,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/14/2017,32,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/15/2017,23,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,11/16/2017,33,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/17/2017,33,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/18/2017,31,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/19/2017,25,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,11/20/2017,29,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,11/21/2017,28,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,11/22/2017,26,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,11/23/2017,30,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,11/24/2017,28,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,11/25/2017,28,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,11/26/2017,34,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/27/2017,34,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/28/2017,21,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,11/29/2017,32,Good,Ozone,06-021-0003,1
California,Glenn,6,21,11/30/2017,33,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,12/1/2017,54,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,12/2/2017,61,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,12/3/2017,31,Good,Ozone,06-021-0003,1
California,Glenn,6,21,12/4/2017,32,Good,Ozone,06-021-0003,1
California,Glenn,6,21,12/5/2017,33,Good,Ozone,06-021-0003,1
California,Glenn,6,21,12/6/2017,33,Good,Ozone,06-021-0003,1
California,Glenn,6,21,12/7/2017,30,Good,Ozone,06-021-0003,1
California,Glenn,6,21,12/8/2017,48,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,12/9/2017,38,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,12/10/2017,36,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,12/11/2017,36,Good,PM2.5,06-021-0003,1
California,Glenn,6,21,12/12/2017,52,Moderate,PM2.5,06-021-0003,1
California,Glenn,6,21,12/13/2017,57,Moderate,PM2.5,06-021-0003,1
